Review,Rating,Tanggal,Username,Likes
"tolong perbaikii bug nyaa. masa aku buka tiktok cuma logo nya aja muncul lamaa bgt, trus bikin hp ngebug berat, suhu naik, kdang smpe mati, penyimpanan juga masii banyak sebenernya. tiap mau install ulang selalu ada kendala, yg muter teruslah (gamau ke uninstall), downloadnya juga gamau nambah atau kadang udah selesai download tp aplikasinya ngga muncul di beranda! 😩 sekalinya bener, beberapa minggu lagi juga kumatt 💔",3,2025-02-05 19:25:47,Pengguna Google,520
"beberapa fiturnya ada yg ga muncul, terus sering ngebug kalau keluar tiktok suara vt nya masih kedengeran. Bug juga kalau muncul live, suara livenya masih ada padahal sudah di scroll ke bawah vt lain...mengganggu banget...tolong diperbaiki yaa..soalnya ga nyaman😭",3,2025-03-13 12:35:44,Pengguna Google,967
"Aplikasinya bagus untuk membuat konten usaha, sayangnya tidak bisa dipakai lama, malah sering lemot untuk dibuka aplikasinya, padahal jaringan datanya bagus. Jadi harus sering dihapus dan di download ulang. Dan parahnya jika didownload ulang terkadang kalo lupa pasword bisa dipastikan bikin akun baru. Sayang sekali jika harus kehilangan akun. Resikonya akun lamanya hilang alias tidak bisa di buka. Harusnya jika download ulang otomatis muncul gak perlu minta pasword, krn masih dihp yg sm..",3,2025-03-05 00:23:22,Pengguna Google,1094
"Keluhan saya di tiktok: Baru masuk ke aplikasinya sudah ngestuck di logo TikTok nya, jika aku keluar dari apknya, pasti hp ku langsung ngelag seperti terkena virus, satu² nya cara hapus aplikasinya lalu mendownload nya kembali, tolong dong diperbaiki segera!! sangat menggangu sekali bug seperti ini, lalu ketika saya mengulang kembali video atau mendownload video terjadi ngeleg bahwa keluar tiba-tiba itu sangat menggangu",3,2025-03-08 01:24:34,Pengguna Google,2981
"Kenapa tiktok akhir akhir ini suka bikin hp ngeleg sih?, mau nonton baru sampai logo terus tiba tiba hitam, lagi nonton keluar sendiri, tolong ya di perbaiki itu kenapa, saya jadi tidak nyaman menggunakan nya, padahal sebelum sebelum nya masih ok ok aja dan masih bagus loh, tapi beberapa hari ini suka ngeleg, dan ga bisa ngepost sesuatu, kadang lansung keluar sendiri, udh nyoba uninstall terus install lagi juga masih sama aja, TOLONG YA DI PERBAIKI",3,2025-02-16 20:53:27,Pengguna Google,232
"Mimin tiktok, saya suka sekali dengan aplikasi tiktok. Tapi banyak bug nya,kyk keluar sendiri, kadang tiba² gabisa dibuka harus download ulang. Saya minta bug nya dihilangin. Ngeselin banget ya klo harus download ulang!.pliss kami ini penggemar nonton tiktok, tapi kenapa makin kesini makin gak seru!!!",3,2025-02-21 19:34:31,Pengguna Google,1921
tiktok kenapa makin banyak bug ya? ini kok klo tiktokan videonya ga sesuai lagu audio padahal pas lagi take video nya nyambung sama audio ehh pas liat hasilnya ga sesuai audio malah cepetan videonya ini gimana si? tolong diperbaiki dan juga sering banget runtunan nya ilang padahal lagi ga kenapa napa aduh,3,2025-01-31 18:04:17,Pengguna Google,152
"tolong sekali ya untuk pihak dan developer tiktok, kenapa setiap ada konten dengan upload foto dan quotes yg diupload dalam bentuk foto, perangkat saya sering kelap-kelip / flickering yg bikin kepuasan dalam menonton atau membaca konten keganggu, saya kasih bintang 3 karena masih ada penanganan dan solusi tapi ujungnya kurang ampuh dan tidak teratasi masalah flickering ini, jadi mohon diperbaiki untuk update kedepannya, sekian terimakasih 🙌",3,2025-04-07 01:26:35,Pengguna Google,25
"PLEASEE aku gatau ini masalah aku kayanya ga terlalu di notice, tapii aku muak banget kalo misalnya buka playlist, lagi nonton playlist nya malahh TIBA TIBA KE SCROLL SENDIRIII SUMPAHH AKU MUAKKKK, kayaa itu gunanya buat apaaa??? nyusahin bgt, udah jauh jauh ngeslide foto eh di scroll otomatis, apus aja fiturnya🙏🏻🙏🏻 atau ga ada gasihh pengaturan buat matiinnya?",3,2025-04-04 06:45:13,Pengguna Google,118
"ku kasih bintang 3,ini kenapa ya tiktok fitur foto/efek nya nggak berfungsi,padahal udah ku update,ketika di klik efek malah jadi hitam,padahal udah aku bersihin chace yang di tiktok maupun ponsel ku, tapi tetep nggk bisaa,minta tolong diperbaiki yaa",3,2025-03-26 22:54:43,Pengguna Google,22
"bagus si apk nya juga seru tapi, pas mau buka apk nya itu sering ngesetag ke logonya dan gk bisa masuk ke vidio nya trus klo keluar dri apk nya sering ngeleg dan gk bisa di pencet apa"" dan layar nya jdi itim trus mati sendiri HP nya supaya kembali normal harus donwload ulang dan bakal kembali kayak gitu lagi terus kita donwload ulang lagi, cuma itu si keluhannya tapi tolong diperbaiki tolong di update lagi supaya gak ngeleg ngeleg lagi, maaf ya jika banyak keluhan. terimakasih",3,2025-04-06 07:41:17,Pengguna Google,17
"Untuk Tik tok tolong perbaiki bug atau apa ini ya, karna saat mau buka aplikasi Tik tok nya suka nge stak di logo,udh beberapa cara yaitu hapus cache tetap ga bisa,hapus data sama ga bisa,dan yang ampuh harus di uninstall dahulu dan download kembali baru bisa jelas ini sangat merepotkan dan menghabiskan paket data,jadi tolong di perbaiki 😡",3,2025-02-16 21:44:23,Pengguna Google,2492
"dulu pernah donwload apk ny bagus' aja, tapi kehapus dn download lagi nah tiba' apk nya itu ga bisa masuk, atau keluar sendiri, pas dipencet gitu kan keluar sendiri cuma dilihatin logo nya, tolong diperbaiki ya tiktok ini agar tidak seperti ini",3,2025-03-31 07:35:14,Pengguna Google,16
"Bagus saya kasih bintang 3 buat aplikasi nya , karena kenapa ? ya , pas sudh di update kekurangan ny suka ngebug ,kalo mau up vt(video tiktok) suka keluar sendiri jadi kesel +emosii dh ku hapus cache ny tp sama aj ,apalagi kalo scrol tt suka ngeleg ,trs keluar sendiri ,pdhl Memori saya tidak penuh sekali 😭, saya mohonnnnnn sekali ,diperbaiki bug nya biar tidak seperti itu lagi 🙏🙏😭😭",3,2025-03-05 04:55:35,Pengguna Google,313
3 dulu nanti 5 nya nyusul kalu udah di perbaiki . karena tik tok nya agak bug jadi suka keluar sendiri kadang kepencet live sendiri terus suka ada suara live orang lagi padahal udah ku sekrol tetap ada suara nya mohon diperbaiki lagi terimakasih,3,2025-03-27 14:55:49,Pengguna Google,16
"aplikasi ini lumayan bagus fitur² ny, cuman sayang bnyk yg mengeluh soal beratnya membuka aplikasi tiktok dikarenakan laging. padahal ram/memori msh bnyk, tolong di perbaiki lagi apa yg sudah org keluhkan kebanyakan tolong di minimalisir",3,2025-03-19 13:51:51,Pengguna Google,196
"Tolong dong perbaiki lagi aplikasi tik tok nya, semenjak update an aplikasi ke versi terbaru nya, sekarang tik tok banyak sekali bug nya, kadang lama di buka nya, kadang bisa bikin hp macet total tidak bisa berjalan dengan normal alias lemot total, harus di matikan daya terus di uninstall tiktok nya baru enak lagi nih hp",3,2025-03-11 11:09:42,Pengguna Google,27
"Dari awal tiktok rilis sampai sekarang...dan sekarang saya agak kecewa ke tiktok karena ada banyak bug...seperti ngestuck di logo tiktoknya hingga membuat hp panas,ngeframe,patah²,bahkan buat hp mati sendiri...setelah saya coba masuk lagi malah sama kayak gitu lagi...ujung²nya saya hapus lalu download lagi itu jadi lancar...tapi 1/2minggu kedepan kayak gitu lagi..saya cape bulak balik playstore buat dowload ulang...dan yang ini kesekian kalinya aku download ulang",3,2025-02-06 15:52:27,Pengguna Google,121
"Tolong pihak tiktok segera memperbaiki bug yang ada di aplikasi, sering kali saya lihat user pengguna tiktok mengeluh kan undangan fitur di tiktok dan juga tolong perbaiki permasalahan masuk ke aplikasi tiktok ini cuman muncul logo nya saja dan berakhir membuat HP para user tiktok mengalami crash SEKIAN TERIMAKASIH",3,2025-02-03 08:54:51,Pengguna Google,121
"sebenernya awal"" bagus, tapi makin lama apk nya sering banget keluar sendiri pedahal koneksi internet bagus"" aja+ memori hp juga ga penuh. alhasil kalo mau scroll tiktok harus di uninstall-instal terus karna apk nya gabisa dibuka kalo tiap hari gitu aga ribet sih 😞😞",3,2025-02-27 09:58:04,Pengguna Google,606
"tiktok kenapa sih hah ,akun selalu dpt peringatan pekara salah komen dikit padahal ga menyimpang komennya,akun hampir di blokir, ga bisa upload Krn ga ada view sama sekali, fitur pembaruan posting ga muncul² masalah yang muncul iklan terus,notif dari iklan tapi notif dari pembaruan postingan ga ada, tolong perbaiki lagi dong tiktok",3,2025-02-14 22:05:44,Pengguna Google,60
"aplikasi ny kurang bgs, masa y bug trs, nanti klo di pencet aplikasi ny cm gambar logo doang, g ke videonya, pdhl penyimpanan dan jaringan aman, lancar tp kek gtu trs, g bs di buka aplikasinya, dan ini sy lg update, lma bgt, pdhl jaringan lancar lohh, tlng di perbaiki y",3,2025-04-04 15:57:11,Pengguna Google,19
"fitur sudah bagus tapi kenapa sesudah update malah nge bug, vidio ulang dari awal, jaringan sering hilang,kadang ga bisa dibuka cuman stuck di logo, suka keluar sendiri dari apk nya..mohon di perhatikan pihak tiktok",3,2025-03-29 07:57:22,Pengguna Google,52
tiktok aplikasi nya bagus banget tapi akhir' ini sukaa ngebug apalgi udah 3 hari saya engga bisa pke filter tiktok malah hitam smua layar nya ituu kenapa ya tolong perbaiki!! jadi susah mau pakai nya juga makasih..,3,2025-04-08 09:07:32,Pengguna Google,4
"aplikasi tiktok saya jelek gada mode patah"" ga bisa d pke ngedit itu tolong perbaiki lagi tiktok jdi kurang nyaman Krn ga bisa d pke seperti itu semoga d dengar dan segara d perbaiki yaaaa aplikasi saya!!!🙏 tolongs segera perbaiki tiktok saya adakan fitur edit krna punya saya tidak ada untuk fitur mengedit",3,2025-04-10 19:44:14,Pengguna Google,5
"tiktok ada sisi baik dan buruknya, sisi baiknya ialah bisa membuatku terhibur, dan sisi buruknya ialah banyak user tiktok yang sering komen tidak sesuai dengan video, dan itu meresahkan saya, jadi ya fifty fifty harusnya si aku mau beri rating setengah tapi karena bintang rating di play store itu ganjil jadi ya kuberi 3 ajalah, btw bisa gak di buat agak lebih ringan soalnya sering ngelag dan ngebug kadang sampai hpku mati mungkin karena hpku kentang, gak bisa beli hp baru, kalau bisa di fix ok.",3,2025-03-16 17:35:19,Pengguna Google,18
"apk ny bgus, bisa buat bikin video/ngliat video. tpi minusny,, kdang2 klo mau di buka pake acara nge lag segala. pdhl jaringan udh bagus. trus setiap ada update psti hrus nge lag parahhh dulu, sampe kalo mw pake apk lain jg nge lag. kesell lama lama klo gini. dlm kondisi blum ad update an baru pun jg sering bikin hape lag. harus di hapus dulu terus di download lgi jdinya. lama lama capeeeekkkkkj bgt klo gini. tolong dong aplikasiny di perbaiki",3,2025-04-04 17:53:10,Pengguna Google,12
"kalau ke 1minggu gak main tiktok ni tiba-tiba akun keluar, be coba untilasi has itu donwload lai ma sama sa, habis itu kalau 2 atau 3 hari son buka tiktok nih ke ada bug bug gitu, pikir saya mungkin HP ku yg kentang atau memori penuh, tapi bukan saya saja tapi teman saya juga, ini gimana? bisa tolong ko?",3,2025-04-11 20:49:16,Pengguna Google,1
apk udah bagus TAPI SUMPAH KESEL BANGET SAMA TIKTOK SHOP NYA!!!! aku udah pesan banyak tapi gagal terus! mana bisa kayak gini! dikit dikit gagal. semua yg aku co gaada yg dapat!emang kayaknya gak tepat ya beli cod di tiktok,3,2025-04-07 05:48:13,Pengguna Google,2
ini kenapa suka nge bug malam bisa buka pas besok ya buka lagi malah nge bug cuman ada gambar tiktok doang masuk kaga nge bug iyaa. Malah jadi gambar tiktok ya doang yg muncull.. klw mau buka harus instal ulang down ulang baru bisa gitu terus tiap hari hadeuh 🥴,3,2025-03-13 15:25:39,Pengguna Google,77
"Aplikasinya bagus,cuma ada sedikit bug dalam aplikasi kadang suka keluar sendiri dan juga terlalu banyak fitur yang malah merepotkan,dan juga membuat ruang penyimpanan yang harus disediakan untuk tiktok menjadi lebih berat,saran sih persimple fitur dalam aplikasi",3,2025-04-08 21:53:56,Pengguna Google,5
"Bagus sih bagus., tapi ada keluhannya pas baru buka tiktok malah muncul logo tiktoknya pdhl udh nunggu 1menit-10 masih belum bisa dan harus di unistal dulu baru download lagi semoga aplikasi ini bisa dibenerin lagi jangan ada banyak' fiturnya donggg💔",3,2025-01-21 06:21:17,Pengguna Google,675
"ada bug kalo mau live streaming selalu terjeda tiba-tiba,alhasil harus install ulang tiktoknya. dan juga jika buka komentar selalu bug double komentar,tolong di fix",3,2025-04-13 13:27:43,Pengguna Google,0
"kasi 3 bintang aja dulu,makin sering di update ini apk makin lemot ya,mana udh daftar tiktok affiliate,mau posting vt aja susahnya minta ampun.tolong ya admin tiktok perbaiki lagi kelancaran tiktok nya,sbnr nya tiktok ini sngt maju banyak yg minat bermain di tiktok.di tambah lagi ada tiktok shop nya,jangan mempersulit para pelanggan yg sudah lama setia sama tiktok tiba tiba jadi males main tiktok!!!",3,2025-04-03 20:10:17,Pengguna Google,6
"Dari pagi saat saya memperbarui aplikasi nya ga bisa bisa malah tiba"" nge bug terus di suruh memperbarui tapi dari tadi g bisa padahal jaringan bagus,ruang penyimpanan masih banyak tapi masih aja tetap ga bisa""... Mohon segera di tindak lanjuti yah apk nya ini kenapa",3,2025-03-08 12:41:57,Pengguna Google,737
"semenjak bug ada di tik tok serasa kurang nyaman...nih baru instal ulang krna hp tiba"" ngelag...dan ini sudah untuk yg kesekin kalinya..tolong perbaiki dong tik tok...untung login tiktok udah kesimpen coba klo ndak...bisa tiap log in ganti akun",3,2025-03-25 14:13:38,Pengguna Google,6
"Saya berharap setelah ini, Tiktok bisa lebih baik lagi. Karena sebelumnya setiap saya masuk ke dalam aplikasinya selalu saja lag dan selalu keluar sendiri dari aplikasinya. Dan terkadang sering kali hanya logo nya saja. Sebenarnya saya sangat menyukai aplikasi ini, karena sebelumnya Tiktok sangatlah bagus dan tidak lag. Saya harap setelah inu, bisa lebih baik lagi.",3,2025-02-16 15:16:00,Pengguna Google,34
"Saya update tiktok kok malah jadi jelek ya, banyak fitur yg ga ada malah lebih bagus sebelum di update kalo memori hp pun kynya ga ngaruh soalnya hp saya masih banyak sisa memori dan habis update sistem juga mohon diperbaiki segera ya tiktok.",3,2025-03-08 10:52:19,Pengguna Google,101
"Aplikasi ini sangat bagus dan mendukung, hanya saja penggunakan paket data sngat tidak mendukung, sangat boros, dan jg lelet, ngga lama kita main tiktok paket data uda habis, kami mohon di kurangi ke boronsan pekat datanya,, terimakasih.",3,2025-02-11 23:02:21,Pengguna Google,24
"sebenarnya bagus si apk tiktok nya, tapi saya tekan kan tolong agar tidak ngelek saat apk nya di buka, lalu setelah keluar dari tiktoknya hitam semua hp nya, begitu terus yg muncul hanya logo nya, tolong bgt, agar yg pemakai juga nyaman",3,2025-03-25 10:45:53,Pengguna Google,28
"Kepada pihak tiktok tolong agar di bagian video dan foto iklan, layar video dan fotonya bisa di rubah mode perjelas layar seperti pada video dan foto biasanya.karena sebagian ada yang tidak bisa di mode tersebut 🙏.",3,2025-03-05 16:20:55,Pengguna Google,79
"tik tok ku sering lag kalau mau buka tik tok kadang ² lama banget loading nya,hp kaya kena virus, terus kalau mau norman lagi harus di download ulang, sering banget download ulang,jadi tik tok tolong perbaikin lagi ya",3,2025-04-10 17:05:00,Pengguna Google,2
"Pas nonton terus masuk ke akun yang punya video harus scroll², ada sih tombol ""baru saja ditonton"" tapi itu ga berfungsi setiap saat, mohon untuk di perbaiki, ini ngeselin kalau mau cari video yang baru di tonton harus scroll scroll",3,2025-01-29 15:42:46,Pengguna Google,88
"tolong di perbaiki lagi bug nya tentang hak cipta lagu,saya juga memakai lagu yang sama seperti yang lain kenapa saya kena pelangaran dan satu lagi saat verifikasi umur di tik tok tidak di terima terus karena tidak memenuhi syarat padahal sudah sesuai dengan yang di butuhkan",3,2025-04-08 23:27:34,Pengguna Google,1
"Banyak banget bug yang GK hilang hilang padahal udah update salah satunya itu kadang tiktok nya nggak bisa di buka coba tutup dulu baru masuk lagi juga GK bisa akhirnya harus hapus dulu baru download lagi sama kalo misalnya lagi mau nonton sesuatu yang udah ada playlistnya ketika di pencet katanya GK ada internet padahal internet, wifinya semuanya baik baik aja karena aku buka aplikasi yang lain bisa² aja Tolong ya diperbaiki masa aplikasi Segede tiktok GK bisa perbaiki bug yang kayak gini doang",3,2025-03-17 12:45:35,Pengguna Google,42
"Tiktok sekarang sering bug, buka tiktok cuma muncul logo aja, udah gitu bikin hp lag.. nyoba restart hp, hapus data aplikasi Tik tok juga masih sama, harus di hapus tiktok trs install ulang Bru bisa buka dan gak bikin hp lag...",3,2025-02-10 13:36:53,Pengguna Google,32
"aplikasi nya bagus banget tapi kenapa ya ga bisa dibuka, kalau dibuka cuma muncul logo habis itu keluar sendiri, harus dihapus terus di download lagi baru bisa, sampai males setiap hari hapus download terus, padahal ruang penyimpanan juga masih banyak tolong diperbaiki",3,2025-03-30 04:24:36,Pengguna Google,5
"Saya kasi bintang 3 dulu, sy kesel np sih skrg ni pake tiktok ada aja keluhan nya.. Kadang suka ng close, kadang loading, kadang juga lg bikin video suara gk sesuai ma ngmg nya, pdhl pake wifi.. Tolong donk perbaiki lg kyk dulu.. Nti klo dh bener bintang nya di tambahin lg..",3,2025-02-13 19:08:49,Pengguna Google,41
