Review,Rating,Tanggal,Username,Likes
"ngelag parah tiktok sekarang,waktu buka aplikasi malah keluar sendiri,jadinya aku ga bisa buka sama sekali,belum ada aku buka satu video,malah keluar sendiri,aku sampe sekarang ga bisa nonton karena bug nya,aku udah buka berkali kali malah tambah parah,sekarang aku udah jarang banget buka aplikasi ini,kalo gak ngelag pun itu pasti cuma beberapa menit,sekarang aku udah muak banget sama aplikasi ini,aku tau komplain aku ini gak akan berpengaruh,tapi kalo bisa tolong dibagusin.",2,2025-03-25 22:50:44,Pengguna Google,16
"Install ulang tiktok Saya kira hp sy yg udh mulai lemot, padahal sisa penyimpanan masih banyak, tapi berat kali hp sy klo buka tiktok. setelah baca komenan, ternyata bukan sy aja yg ngalamin, ternyata bnyk juga ya. Berarti fix nih, applikasinya yg bermasalah.",2,2025-02-02 15:49:11,Pengguna Google,214
"kenapa yaa setiap saya mau liat pesan tiktok dari teman saya selalu aja langsung keluar dari apk tiktok nya,,padahal dari sebelumnya biasa aja selalu lancar,,knp skrng jadi nge lag terus, padahal apk lain baik-baik saja,,padahal apk tiktok sudah saya update kemarin, mudah-mudahan apk tiktok bisa kaya dulu lagi...",2,2025-02-26 07:39:23,Pengguna Google,624
saya kasih bintang 3 PDA aplikasi ini karena kebanyakan saat mau masuk ke dalam aplikasi ini sering eror dan harus uninstall dahulu baru klo udah di install baru bisa masuk dan saat masuk ke aplikasi saat nonton videonya sering ngelag)/ macet macet tolong kepada pembuat aplikasi tik tok segera perbaiki bug bug nya kok sekarang aplikasi tik tok makin aneh sering eror Mulu wahai kepada orang pembuatan aplikasi tik tok tolong segera di perbaiki,2,2025-02-23 14:08:00,Pengguna Google,642
gw pen nangis pliss 😭 masa gw edit pokoknya semua detail-detail nya nahh disitu aku GK pencet apapun malah terkeluar dari aplikasinya pas masuk kan biasanya ada tulisan lanjutkan edit yg belum di posting lahh ini GK ada masalahnya itu video yg paling aku detail kan jadi mohon perbaikan bug nya dan ternyata ada yg lain juga kek gitu pliss perbaiki bug nyanah kan ada updatean baru nya saat mau update semuanya baik-baik aja terakhirnya penyimpanan penuh padahal baru 3 hari yg lalu aku beli memory,2,2025-04-07 11:21:12,Pengguna Google,4
"bagus sii tapi kadang suka keluar keluar sendiri suka, kadang suka loading nya lama bgt padalah sinyal juga bagus, suka kadang kadang item layarnya, dan itu sangat tidak rekomen buat yang lain, tolong di perbaiki biar tidak suka keluar keluar sendiri *DIPERBAIKI*.",2,2025-03-12 16:52:01,Pengguna Google,103
"makin gajelas njs, kalo itu emang update kok aneh betul, coba buat kayak punya temanku, nda usah aneh-aneh, apasi, aku kalo poto di tt yang muncul cuman sound ""Yang Salah"" apa coba, jabuk, giliran nyari yang lain malah gak sesuai kayak yang di cari, nyoba nyari sound lain juga gak bisa. pokoknya kam buat betul-betul, terus kalo habis foto gak bisa di save, gak usah kayak gitu lah, susah, ribet, klo di ss malah blur fotonya, mau di simpen di draf dulu terus save juga gk bisa, gj",2,2025-03-04 00:04:44,Pengguna Google,159
"gapaham sama algoritma nya, berkali-kali bilang ga tertarik dan filter konten tetap aja yang muncul di fyp konten ga sesuai dan ga faedah. capek bilang ga tertarik ke tiap konten yang muncul dan yang muncul tetap itu-itu aja. saran dibuat fitur seperti filter konten tapi untuk keyword yang diminati",2,2025-03-18 18:30:47,Pengguna Google,125
"memang benar apilkasi ini sudah Bagus tapi masalah nya satu bug nya biasanya di awal masuk tiktok frezz di logo nya aja dan harus hapus terus dunwold lagi itu ribet,karena ngebug itu,cpet di perbaiki ya tiktok thxx",2,2025-04-14 17:54:46,Pengguna Google,0
"secara keseluruhan udah bagus,cuman 1 masalah yg saya alami dan sampai sekarang gk bisa"" di atasi setiap buka keranjang kuning selalu muncul potongan puzzle dan itu selalu gagal padahal sudah tepat di posisi,mohon dong pihak developer di perbaiki,atau bisa di berikan cara agar di hilangkan saja",2,2025-03-19 22:53:56,Pengguna Google,109
"apk nya bagus tapi kenapa pas mau masuk itu yg keluar hanya logo doang aku coba masuk lagi tetep sama ,, jadi kalo mau masuk tiktok jadinya harus di uninstall dulu abis itu didownload lagi kann klo cara gitu ribet bgt tolong dehh ya apk udah bagus bug yg ini tolong benerin dulu pertama kali gini aku udah berusaha bersihin memori bahkan sampe hapus apk tetep gabisa jalan utama nya ya harus di uninstall dulu trus di download perbaiki yaa tiktok ,,",2,2025-03-18 17:41:53,Pengguna Google,225
"apk nya bagus tapi banyak bug, gatau kenapa kok bisa banyak bug tolong tiktok perbaiki lebih dalam ya saya setiap hari harus download ulang karena bug di tiktok lho🙏 tolong kerja sama nya Terima kasih",2,2025-04-13 16:50:17,Pengguna Google,0
"Video yang di upload mengalami perubahan pada kualitas gambarnya. Beberapa menit setelah di upload tampilan video terlihat jernih, namun setelah beberapa jam kualitas tampilan video mengalami penurunan. Ini sangat mengganggu untuk membuat konten video yang memiliki kualitas tinggi",2,2025-02-11 10:35:58,Pengguna Google,48
"bintang 2 aja dlu,tolong di perbaiki sistem nya tiktok kalau di buka, kadang nge bug gak mau kebuka,di hapus dlu abis itu di download lagi baru bisa,cape tiap hari download/hapus mulu cape juga tiap hari kek gtuu DI PERBAIKI YA ABIS ITU KU KASIH BINTANG 5 OKAYY!",2,2025-02-27 22:25:58,Pengguna Google,414
"gajelas apk nya, masa baru Masuk tiba-tiba sering keluar sendiri padahal ram HP gw cukup besar, 8GB masa iya bisa eror separah ini?? buat buka apk lain juga biasa aja ga se bug di tiktok, padahal jaringan juga bagus. tolong dong di perbaiki lagi... ga nyaman banget sering begitu, makin di update malah makin aneh Pembaruannya.",2,2025-03-03 09:06:02,Pengguna Google,32
kenapa efek ny ga bisa di pakai?? saya yg sudah lama bermain tiktok kecewa berat dengan tiktok emng iy klo tiktok itu selalu update tapi ini kenapa ko ga bisa pakai filter nya?? kali ini update nya bikin saya kecewa dan bingung tolongg y tiktok di perbaiki lagi tiktok nya biar ga sulit orang memakai filter karna kami cantik di filter kalo ada filter kamu di hargai😌😌 tapi klo ga ada filter kamu selalu di bilang jelek kepada orang orang semoga di baca sampe habis ya tiktok makasi tiktok lop lop•,2,2025-04-14 22:48:34,Pengguna Google,0
"Kecewa sih Ama si tik tok dulu banyak promo event tik tok shop, sekarang kagak ada khususnya gratis ongkir sekarang ada min belanja 40 ribu Kalo dulu gak ada min belanja, kemaren aja masih min 10 ribu belanja sekarang harus 40 ribu bukannya dipermudah malah dipersulit mau pengguna lama maupun baru pengguna baru sama aja kalo bisa dipermudahlh tapi terserah kalo mau dipersulit mending gw pindah ke aplikasi sebelah aja",2,2025-01-27 07:19:24,Pengguna Google,80
"bagus si cuma kalo mau buka tiktok suka lama dan ngga muncul' vidionnya apalagi kalo udah mau scroll ke bawah pasti nanti langsung keluar sendiri kan sebel jadinya ngeleg trus kalo mau main tiktok, padahal pengin buka tiktok aja selalu ngga jadi karna ngga bisa, tolong d perbaiki lagi yaaa biar ngga ngeleg pokoknya harus d perbaiki deh",2,2025-03-21 06:50:42,Pengguna Google,28
"Apasih tik tok makin ke sini makin banyak bug nya,kadang suka kembali sendiri, kadang delay, kadang jg suka stuck, kadang jg nge restart ulang sumpah, aku kecewa bgt Ama pelayanan tik tok udah aku unistal berakli kali tapi masih sama aja,",2,2025-01-25 19:34:17,Pengguna Google,1090
Kemarin2 bisa buka tiktok tadi mau buka ga bisa..tiba2 ng bug.. apk ga respon.. akhirnya d upgrade sempet bisa masuk eh tau2 mental keluar sndiri.. mau masuk lagi ga bisa2.. knapa ya kira2..?,2,2025-04-08 21:05:59,Pengguna Google,2
"Good job, lodingnya lumayan berat Dan makin diupdate makin banyak menu² yg sy sukai menghilang. seperti suara Al jg filter² yg bagus tdk bisa digunakan lagi. DAN YG MAKIN KEREN BUG NYA MAKIN MENGGILA BOSS. Bagaimana aku bisa kasih bintang lima klo sprt itu",2,2025-03-27 15:02:12,Pengguna Google,5
"Aneh.. Aplikasi yang lain tidak error ataupun ngecrash Sedangkan apk tik tok sendiri error dan nge crash terus, ini hp saya yang error atau apk nya ya? Padahal internet nya oke oke aja kok bahkan saya bisa buka apk yang lain (kejadian ini sudah berlansung beberapa hari ini)",2,2025-02-23 12:09:10,Pengguna Google,316
"Tolong perbaiki bug ketika sedang mencari akun yang akan disebut tapi tidak ditemukan, rasanya begitu kesal. Padahal sudah sesuai dengan nama akun tersebut tetapi tetap tidak ditemukan. Dan juga tolong tambahkan fitur cancel upload (batalkan upload) pada saat hendak mengaupload sebuah video, entah itu karena ada kesalahan pada video atau proses upload yang lama sehingga memakan waktu. Terima kasih itu saja",2,2025-02-12 15:33:40,Pengguna Google,48
live streaming di samsung s22 ultra pake alat karaoke live streaming bug nya luar biasa.. suara kereseknya minta ampun.. padala di versi sebelumnya bagus.. tolong di perbaiki!!,2,2025-04-09 03:42:37,Pengguna Google,2
"mohon perbaiki bugnya sudah 7 hari pesan saya hilang padahal pengikutnya 256, sama pas saya ke setting tidak ada yg namanya pesan langsung untuk memperbaiki mohon perbaiki bugnya saya jadi susah berinteraksi klo tidak ada pesan masuk dan pesan hilang mohon di perbaiki bugnya",2,2025-03-29 15:56:22,Pengguna Google,8
"kenapa ya, pas lagi login itu tiktok tidak ada anggapan padahal sinyal kuat, memori masih banyak tapi kok kayak gitu, mohon di perbaiki ya, pas mencet buat vidio juga itu langsung keluar terus ada lagi muncul tiktok tidak ada tanggapan, Mohon di perbaikiya",2,2025-04-05 11:10:02,Pengguna Google,15
"kenapa yaa sebelumnya sering banget loading kalo lagi scroll jaringan anda tidak stabil lah padahal lancar lancar aja, malah udah coba dipake yang lain lancar tapi kenapa kalo scroll tiktok suka tiba-tiba jaringan anda tidak stabil?, tolong dong apakah itu bug? kalo bug tolong perbaiki dong masa saya harus bulak balik keluar terus masuk lagi ke tiktok kalo mau scroll",2,2025-01-27 16:46:16,Pengguna Google,168
"Makin kesini kok makin gajelas sih, masa iya tiap 2 hari sekali uninstal trus download gtu trus, karena kalo ga di uninstal ga bisa buka tiktoknya cuma muncul logonya doang .. mana makin banyak lagi bug nya . Tolong diperbaiki ya, nanti akan ku kasih bintang 5 nya",2,2025-03-03 10:39:38,Pengguna Google,109
"eh kocak, tolong yh akhir akhir ini ko sering bug y? cape tawu ga bulak balik download hapus, ini gmn si katanya uda diperbaiki bug nya mana? msi ada ko, apa mager ya orang yang perbaiki aplikasi? haduh kalau kata gua cpet cpet benerin deh tu aplikasi, suka si sama aplikasi nya tpi gasuka sama bug ny, uda ah cape ngomel ny",2,2025-03-03 05:27:42,Pengguna Google,448
"ini kenapa ya pas mau upload video/foto gitu pas bagian sound nya berubah dan lagunya jadi itu itu aja, gaada lagu barat, Korea bahkan sound yang udh di tambah ke favorit jdi ilang, tolong di perbaiki lagi.",2,2025-03-13 07:34:42,Pengguna Google,10
"Sengaja kasih bintang 2,walaupun sebenarnya saya suka tik-tok, knp karena sekarang di tik-tok tidak dapat poin ataupun reward setelah kita nonton vidio. Sangat MENYEBALKAN tidak dapat setelah nonton vidio tidak ada reward setelah nonton vidio. Jadi males nonton tik-tok lagi pengennya uninstall nih apk, kembalikan reward kami",2,2025-01-28 08:09:53,Pengguna Google,44
"Beberapa hari terakhir sering lag, pas mau buka cuma muncul logo doank dan bikin hape juga jadi ikut lag, jadi klo mau buka tiktok harus hapus dulu trus install lagi, gitu trus.. Dan ternyata bukan aku aja ya yg ngalamin, tolong diperbaiki donk..",2,2025-02-28 08:01:17,Pengguna Google,203
"ini saya baru mengalami beberapa hari ini saat saya mau switch akun tiktok ada notif jaringan tidak stabil lah, jaringan Internet engga ada la, padahal jaringan saya baguss"" aja selamaa membuka tiktok, sedangkan pas mau switch aku engga bisa , bisa tolong di bantu??????!",2,2025-02-21 19:56:54,Pengguna Google,547
"saya kasih bintang 2. setiap saya masuk ke aplikasi TikTok nya selalu muncul text 'Tiktok tidak menanggapi anda' akhir akhir ini tiktok saya muncul seperti ini.. bagiamana saya tidak stress? saya membuat streak dgn teman saya, mempunyai akun yg bisa dibilang rame, dan tiktok adalah aplikasi yang saya pilih ketika saya tidak tau saya harus ngapain ( gabut ), jadi tolong diperbaiki.. sebelum streak saya mati, kalau mati saya bisa di musuhi dgn teman saya karena mematikan streak yang saya buat.",2,2025-01-24 15:46:52,Pengguna Google,126
"plis bngt, tadi aku baru update, pas mencet kamera kok g jdi filter nya, jadi sih cmn kadang berubah jadi hitam, plis lah tolong balikin kamera nya, saya sudah 10 kali download+hps, sama aja kayak gitu terus, update nya sih bagus tapi kamera nya sering g jd PLISSS KEMBALIKA KAMERA YANG DULU LAGIII, KALO UDAH KEMBALI SAYA BAKAL KASIH BINTA 5 YG SETUJU TEKAN SUKA'👍🏻",2,2025-03-29 01:16:07,Pengguna Google,5
mengapa akhir2 ini tik tok menghasilkan bug dan saat aku bikin video kenapa hasilnya ngelag2 padahal jaringan aku udah bagus dan penyimpanan cache aku udah ku bersihkan terkadang saat pertengahan ngescroll pasti tiba-tiba keluar dari aplikasi,2,2025-02-16 12:05:12,Pengguna Google,29
saya sangat kecewa dengan bug bug yang ada di tiktok bug yang saya alami adalah ketika saya baru download tiktok aman aman saja tapi setelah beberapa jam/hari apk tiktok tidak bisa di buka dan terpaksa harus download ulang saya sudah lama mengalami bug ini dari sejak September 2024 tolong bugnya di perbaiki!!,2,2025-02-10 19:35:50,Pengguna Google,28
"tolong di benerin ya, aku kecewa bgt streak gabisa nyala padahal chattan udah lebih dari 3 hari, biasanya ga pernah gini tapi gatau kenapa yang 1 ini streak nya gamau nyala kayaknya emang bug deh tolong di benerin se cepat nya ya 🙏🏻🙏🏻",2,2025-03-24 15:40:03,Pengguna Google,4
"Ga nyesel download tiktok, but kadang suka keluar sendiri + kalo misal telat buka dikit udah deh gabisa masuk, tolong dong perbaikin bug nya. Aku dari dulu udah main tiktok dan permasalahannya ya disitu situ terus + bikin HP aku ngelag parah, udah si segitu aja tolong kedepannya perbaikin.",2,2025-02-20 14:50:50,Pengguna Google,267
