Review,Rating,Tanggal,Username,Likes
"setiap ingin bikin vidio tiktok ngebug dan semua filter filter tiktok ngebug dan tidak bisa digunakan dan tidak bisa foto di tiktok juga saya sudah sering update aplikasi tiktok tapi tidak ada perubahan, tolong perbaikan nya saya cape sekali meng update nya, menguji kesabaran...",1,2025-03-20 16:48:30,Pengguna Google,5449
"sering nge bug, kadang kalo buka apk lama bngtt ngestuck di logo, akhirnya kalo keluar Malah bikin hp lemot, di update bukannya makin bagus malah bikin jadi jelek, mohon di dengar yaa keluh kesah pengguna",1,2025-04-04 05:30:07,Pengguna Google,35
"untuk pihak tiktok tolong dengarkan kami para pengguna, ini aplikasi ngebug. lag parah banget bahkan sudah keluar dan sudah tidak berjalan dilatarbelakang juga tetap lag jadi memengaruhi perangkat juga dan solusinya ya perangkatnya harus di muat ulang dan itu sangat menggangu",1,2025-04-04 18:40:11,Pengguna Google,4211
"sejak 1 tahunan ini/tiktok versi baru 2.3 tiktok sering mentok logo ,hampir tiap bulan dihapus dan di instal ulang baru bisa kebuka,,masih mending tiktok versi lama,tolong diperbaiki agar kayak tiktok versi lama lagi yg tanpa bug mentok logo",1,2025-03-29 05:02:53,Pengguna Google,33
"aplikasinya sih bagus tapi entah kenapa tt ku error gak bisa pakek filter atau fitur foto. yang lainya sih aman gak ada apa apa, cuma aku gak bisa bikin vidio buat konten atau foto. kalau aku mau pakek filter buat bikin konten tiba tiba layar buat fotonya menghitam dan gak bisa buat foto. aku sempat uninstall appnya tapi tetep aja gak bisa normal lagi. mungkin ini bug ya atau gak tau saya kurang tau. semoga setelah ini bisa di perbaiki",1,2025-04-04 18:42:52,Pengguna Google,61
"udh mulai bosen dengan sistem algoritma yg harus 1 genre, basi bgt, harusnya all genre direkomendasikan asal bagus kontennya, konten beragam asal bagus, wah KLO ada sistem algoritma sperti itu, dijamin tiktok kalah",1,2025-04-12 20:50:02,Pengguna Google,5
"Banyak bugnya, kadang klo dibuka suka nge freez diloading awal logo, ditunggu sampe 5 hari 5 malam bakal tetep gitu aja, trs klo di keluarin dr apk hp rasanya jadi lemot bgt padahal sebelum buka apk aman-aman aja, satu lagi kadang klo mw masuk kedalam apk dipencet sekali harusnya langsung masuk, tapi kadang di pencet berkali² tetep gabisa masuk, bagi sya ini bug meresahkan banget, jadi ga mood buka tiktok, tolong segera diperbaiki biar saya g repot² bolak balik download ulang terus jadi resah ba",1,2025-04-04 12:02:01,Pengguna Google,33
"Tik tok Ahir² ini sering banget nge band atau nge bug, apalagi kalo buka aplikasi ini lama banget, sumpah ya tik tok yaaa bikin gak mood aja satu aplikasi ini, dikit² nge bug dikit² di band. apasih maunyaa heran deh gue, terus aja hapus download hapus download gituuuuu ajaaa terus, terus yang paling nyebelin itu kalo lagi nonton, malah langsung keluar sendiri kenapa? malahan kalo school tik tok itu hp itu malah jadi panas, ngeleg, boros baterai jugaaa. Padahal kalo di YouTube aman aman aja tuh",1,2025-03-22 06:10:07,Pengguna Google,206
"aplikasi rusak, gua komen enggak ada kata sensitif malah di hapus tiktok atau ke sensor dan sering bug ga bisa di scroll ke atas atau ke bawah, dan terakhir udah di setting pengaturan nya malah keriset lagi hadeh",1,2025-03-22 23:38:42,Pengguna Google,51
"segera perbaiki bug bug. seperti vidio selalu patah-patah, menonton live selalu memutar/lag tidak muncul livenya. ketika scroll-scroll agak berat dan scroll, muncul memutar vidio baru beberapa detik selalu mengulang kembali keawal vidio",1,2025-03-24 21:05:52,Pengguna Google,187
"Tik tok makin parah ya,tiap abis update malah ga bisa dibuka aplikasinya..bosenin harus download lagi un instal lagi tiap upgrade,ngeselin banget ..katanya bug diperbaiki mana buktinya..ga bisa dibuka iya..",1,2025-04-06 21:20:41,Pengguna Google,22
"Lama lama cape bgt sama apk tiktok , setiap mau buka aplikasi tiktok pasti ngesetak. Harus di hapus dulu, baru bisa di buka .. Padahal kapasitas masih banyak yang kosong ... Tolong dong admin tiktok ... Tolong diperbaiki lagi , sekian terimakasih .)",1,2025-02-18 01:35:10,Pengguna Google,1524
"Setiap mau buka tiktok setelah di klik lama masuknya, setelah masuk cuma stuck d logo doang dan gak bakal bisa masuk. Makin lama makin burik ni apk! Edit: Saya hari ini uninstall aplikasi Tik Tok ini karena sudah MUAK tidak bisa di buka selama 1 bulan+. Namun saat saya uninstall, loading untuk uninstall nya LAMA SEKALI, bahkan seperti tak bisa. Lalu setelah sangat lama Hp tiba"" ke RESTART dan loading hp UNTUK NYALANYA LAMA SEKALI!! MEMBUAT SAYA PANIK!! Saya liat Play store & blm ter uninstall!!!",1,2025-02-23 00:15:44,Pengguna Google,1522
"Kenapa ya sama Tiktok nya, padahal mau di update tetep gak bisa? Saya udah lama makai apk ini tapi suka kena lag terus. Kadang kadang keluar sendiri dari apk. Kadang kadang apk nya ngebug sendiri ngelag. Mau pake cara apapun tetep gak bisa, udahlah cape pake apk satu ini. Padahal udah siapin banyak video buat di upload malah jadinya gini, ayolah tiktok jangan gini. Kadang kadang mau ngedit profil nya tetep gak bisa!!! Sementara bintang 1 dulu kalo udah bagus baru bintang 5",1,2025-02-09 12:08:30,Pengguna Google,8513
"ga jelas setelah update suka loading sendiri, padahal jaringan bagus aja ga pernah lemot. tapi pas di geser ke atas fyp nya nge stuck di titik dua warna warni itu alhasil keluar dari aplikasi terus hapus chace nya dan ngulang masuk lagi ke apk tiktok. ribet. tolong perbarui dong! gajelas.",1,2025-03-01 04:22:10,Pengguna Google,25224
"bagus apk nya tapi kenapa ya suka ngebug tolong dong di benerin saya cape klu siang pas mau buka apk nya pasti ngebug mau gamau harus di install dulu terus di dowload baru bisa masuk. Tolong ya tiktok di benerin ngebug nya. Sebenernya udah bagus apk nya bisa mutualan dengan temen, berkomunikasi bersama teman, pacar, orang tua, dll",1,2025-02-28 08:19:43,Pengguna Google,3239
"Tolong buat tiktok, sistem nya diperbaikin lagi kalo emang mau dikasih rating bagus. Lemot bgt apk lu, kadang keluar sendirilah, nge bug, nge freeze padahal memori handphone ga penuh, udah sampe hapus foto, apk lain sana sini. Kirain hp nya yang nge bug ternyata apk nya yg kurang. aku kirain aku doang ngerasain kyk bgini, ternyata yang lain juga pada ngerasain.",1,2025-03-16 06:21:47,Pengguna Google,8683
"tiktok habis di update makin aneh,kenapa akhir akhir ini suka banyak ngebug, pas masuk ke apk nya pasti ada tulisan ""ada masalah, koneksi buruk"" padahal wifi saya lancar lancar aja, trus kalo mau ngescroll suka tiba tiba ga bisa lanjut, kaya ""batas video telah tercapai"" belum lagi pas mau buka komen tiba tiba jadi 0 komen nya, padahal sebelum di buka ada banyak, suara di video juga kadang ilang², udah di uninstal dan download lagi berkali kali tetep aja gitu, tolong perbaiki ya.",1,2025-02-06 19:27:58,Pengguna Google,5235
"Tolong apk.nya di perbaiki lagi, tiap buka mesti keluar logo, selalu hapus ulang berkali"" Klo udh keluar logo doang, padahal ini apk. bagus buat hiburan para kalangan emak"" muda mudi & juga para pebisnis tp knp jd begini,, tak kira akunya aja yg komplain trnyata ada bnyk juga selain saya... Semoga cepat ditangani sm pihak pembuat apk. Tik tok agar bisa di gunakan lagi sprti pertama kali keluar,, Terima kasih.",1,2025-02-05 21:49:14,Pengguna Google,566
"Buat developer tiktok,tolong bug nya di atasin anj,gw udh berkali-kali keluar masuk keluar masuk apk tiktok hasilnya sama aja,udh gitu sering keluar sendiri lagi,padahal memo udh gw bersihin,cache nya udh bersih,masih tetep aja ngelag,maksudnya gimana????buat developer tiktok ayolah Think about this! Masa iya apk paling populer ngatasin bug kek gini aja gak bisa😹",1,2025-02-28 09:38:57,Pengguna Google,6219
"Tiktok nge bug terus. Setiap kali buka tiktok selalu loading logo tiktok lama banget, kadang 10 menit kemudian tiba"" crash sendiri. Jadi kalau mau bisa buka tiktok harus hapus LALU DOWNLOAD ULANG tiktok nya. Setiap 3 hari sekali bug ini terus muncul & harus download ulang dulu kalau mau buka tiktok. MOHON CEPAT DIPERBAIKI SAYA MUAK BANGET SAMA APLIKASI BANYAK BUG NYA!!!!!!!!!",1,2025-02-15 15:35:07,Pengguna Google,478
"halah jmbi, abis update bukannya makin bagus malah makin ngerepotin, video ga bisa dicepetin lewat fitur hold di samping layar, postingan photo slide belom selesai dibaca udah ngeslide duluan. Sama ini, fitur yang ngebuat ikon profil, like, comment jadi transparan kalau kita hold bagian samping layar itu juga ngapa di ilang in?? LMAO",1,2025-03-05 11:56:09,Pengguna Google,989
"Sebenarnya saya mau kasih bintang 5,tapi setiap buka aplikasi tik tok, selalu ngelag yg timbul logo nya doang, sebenarnya kalau di HP saya enggak ada masalah. Terkadang buat kesal untuk aplikasi tik tok, karena kalau diaplikasi yg lain semua mudah & lancar. Tolong dong ada enggak solusinya...?",1,2025-01-31 06:11:49,Pengguna Google,632
"Akhir-akhir ini saya sangat kecewa sama tiktok karena dikit-dikit kena bug gak bisa buka aplikasinya setiap buka aplikasinya cuma gambar logo tiktok doang, gak hanya itu doang pas bug bikin HP jadi lag parah dan sampai buat HP mati data otomatis dan sudah pakai cara apapun tetep aja ga ngaruh percuma sia"" Jadinya adanya buang-buang waktu aja buat ngurusin aplikasi satu ini.",1,2025-02-02 07:38:21,Pengguna Google,33883
"sistemnya sekarang jadi jelek banget nih apk setelah di update malav tdk bisa di buka, jadi lama buat mssuknya, padahal jaringan bagus pake WiFi juga bagus tapi tetep lama dan tidak bisa di buka ini. Tolonglah diperbaiki sistemnya, terimakasih",1,2025-03-02 08:02:30,Pengguna Google,5157
"Ini aplikasi kenapa, sih, akhir-akhir ini banyak sekali bug-nya. Masalah following, saya harus berulang-ulang melakukan follow ke satu orang karena ketika follow setelah dua menit ternyata tidak ter-follow. Lalu, masalah dengan bug kunjungan profil. Saya sudah mematikannya sejak lama, ya, kawan. Baru tadi saya cek ternyata aktif. Ini apa maksudnya? Privasi saya terganggu menggunakan aplikasi ini kalau begini caranya.",1,2025-01-28 00:55:56,Pengguna Google,2202
"Plis deh lebih diperbaiki lagi, mana lagi puasa nambah² kesabaran Mulu. Udah mah ngloading lama, layar d geser gak bisa,kembali sendiri, vdio yang keluar cuma musik doang layarnya item, sampe ni hp dah d banting karena ngeleg dan mati. Ini udah di update yahh tapi makin sini makin gini, Mohon diperbaiki lagi ini apk perbaiki lagi.",1,2025-03-16 14:53:50,Pengguna Google,1035
"Pliss apk nya bagus tpi kenapa yah punya saya ini tidak bisa menggunakan beberapa fitur seperti penambahan lokasi, efek dan foto. Padahal saya sudah update terus tetapi tampilan aplikasi nya tetap begitu saja plis pihak tiktok ulatau developer nya tolong segera perbaiki woyyyy",1,2025-03-04 13:05:22,Pengguna Google,619
"Hadeh tiktok makin kesini makin gj masa di setiap video panjang delay padahal ga di pause tapi detik di video tsb jalan dan kalo di pause nnti ulang di video yang berhenti pas delay, padah udh versi terbaru, jaringan udh gonta ganti, udh di instal/uinstall ulamng....",1,2025-02-13 17:51:12,Pengguna Google,254
"Aplikasi sering stuck di logo dan tidak merepotkan. Setelah itu, hp menjadi lemot karna memakan banyak ram. Ponsel saya memiliki 6 Gb Ram. Tapi ketika aplikasi stuck, konsumsi ram mencapai 90% lebih yang mengakibatkan ponsel lemot. Tolong diperbaiki untuk kualitas performa aplikasi",1,2025-03-04 23:55:36,Pengguna Google,994
"tolong dong ini aplikasi tiktok di perbaiki soalnya saya sering dan suka belanja di tiktok shop, tapi aplikasi nya nge lag terus, nge bug, suka stuck di logo, ga kebuka, cape saya harus instal ulang mulu, bentar2 eror ga bisa di buka, harus dihapus dulu aplikasi nya, 2 hari kemudian baru bisa di download lg baru bisa dibuka, gitu2 terus cape banget",1,2025-03-13 09:19:39,Pengguna Google,927
"banyak bugnya, kadang klo dibuka suka nge freez diloading awal logo, ditunggu smpe 7 hari 7 malem bakal tetep gitu trs, klo dikeluarin dr apk hp rasanya jadi lemot bgt padahal sebelum buka apk aman aman aja, satu lagi kadang klo mw masuk kedalam apk dipencet sekali harusnya langsung masuk, tapi kadang dipencet berkali"" tetep gabisa masuk, bagi saya ini bug meresahkan banget, jadi ga mood buka tiktok, tolong segera diperbaiki biar saya ga repot"" bolak balik download ulang",1,2025-03-14 10:39:50,Pengguna Google,30457
"Aplikasi apaan ini?buat saya pusing aja,tolong tik tok ini di perbaiki,entah HP saya yang rusak atau gimana,bukanya lama banget terus ngebug juga kalau di buat foto saya coba instal snow bagus bagus aja buat foto tapi di tik tok ngebug sampai saya unistal dan instal beberapa kali tetap aja seperti ini,padahal penyimpanan saya masih banyak,tolong di perbaiki lagi agar saya tidak pusing",1,2025-02-28 10:36:27,Pengguna Google,909
"sekarang sering ngebug. kadang hanya ngestuck di logo, kadang ada suara tidak ada videonya, kadang ada videonya ada suaranya tapi videonya ngelag gitu, kadang juga saat akan di scroll ke video bawahnya malah videonya ngestuck tidak berganti. ini udah lama saya merasakan seperti ini. menguras kesabaran. sudah berkali-kali saya uninstall dan install lagi, tetap seperti itu. padahal memo saya masih tersisa banyak. aplikasi juga tidak banyak. jaringan juga lancar banget. tolong diperbaiki!!",1,2025-01-25 19:13:38,Pengguna Google,1591
"apaan bgt ngenot, hp gw ram 3, udh delete ini itu, tp pas gw update ttp ngestuck ampe logo, vid jg ngelag, dan itupun ngeclose sendiri. bukan terkadang lg ya, tp tiap gw buka tt pasti gt, tolong diperbaiki, ram hp gw kecil. lama² gw unistal jg ni tt😹",1,2025-03-22 07:40:55,Pengguna Google,38
"Untuk Tik tok tolong perbaiki bug atau apa ini ya, karna saat mau buka aplikasi Tik tok nya suka nge stak di logo, udh beberapa cara yaitu hapus cache tetap ga bisa, hapus data sama ga bisa, dan yang ampuh harus di uninstall dahulu dan download kembali baru bisa jelas ini sangat merepotkan dan menghabiskan paket data,jadi tolong di perbaiki",1,2025-02-21 22:51:21,Pengguna Google,3144
"semakin lama semakin lemot dan berat ni aplikasi padahal hp ram 8/128 ufs2.2 loh, lemot parah apalagi hp di bawah ini, baru ku update banyak bngt masalahnya, tolong lah developer perbaiki lagi aplikasinya terus pastiin dlu udh bener, oke terimakasih kalau udh mulai mendingan Saya tambahin bintangnya",1,2025-03-24 01:34:43,Pengguna Google,25
"jadi sering banyak bug , tiba² keluar trus kadang juga kalo mau bukak tiktok stuck dilogo terus, tiap hari harus uninstall trus download lagi kadang juga bikin hp ngelag. tolong bugnya secepatnya diperbaiki agar pengguna tiktok lebih nyaman menggunakan tiktok!",1,2025-02-01 20:15:16,Pengguna Google,585
"gak tau kenapa tik tok yang awal nya aplikasi paling mantap jadi aplikasi paling jelek disini gua bukan menghina tapi emamg kenyataan nya, biar ku kasih tau dulu tik tok ringan banget gak ada tuh lag, kalo sekarang lag banget dan juga ada bug misi hilang, logo kado nya ada tapi misi nya hilang seperti misi nonton video dapat koin, udah lah mening snack video saya menyatakan tik tok aplikasi [BAD]",1,2025-02-12 18:56:05,Pengguna Google,211
