Review,Rating,Tanggal,Username,Likes
"tolong dong di HP saya kok fitur efek nya jelek ya ngga kayak punya yang lain banyak efek terbaru nya, di saya efeknya kurang dan juga kayak efek yang udah ketinggalan jaman banget, tolong di tindak lanjuti ya soalnya butuh banget efek tiktok yg trend' tapi malah di HP saya tidak ada",4,2025-04-13 22:33:03,Pengguna Google,0
"Tiktok coba bikin vitur yang bisa mengurutkan tanggal postingan ulang kita, misalnya dari yang terlama dulu sampai ke yang terbaru, atau kita bisa custom sendiri tanggalnya, tolong butuh banget..",4,2025-03-28 05:45:59,Pengguna Google,8
"lumayan bgus sii tpi terkadang masih suka nge lag gtuu apk nya, kaya tiba tiba keluar sendiri, terus gabisa di pencet samsek, pas mau foto atau bkin vidio juga kdg ga bisa di pencet terus tiba tiba keluar sendiri. tolong di perbaiki lagi ya🙏🏻",4,2025-03-19 15:30:56,Pengguna Google,127
"saya sangat suka dengan aplikasi ini, sangat menghibur dan simpel mudah difahami, saya mencoba untuk live game offline tapi malah kena ban kana perjudian, sebenarnya yg terjadi bukan saya yg maen game judi, tapi itu hanya iklan di dalam game offline, jadi tolong jangan ban saya, saya udah asik sama penonton tapi malah di ban, kecewa sih tapi gapapalah, pengen dipercepat aja durasi ban nya biar bisa live lagi, nanti saya kasih bintang 5",4,2025-04-09 19:23:41,Pengguna Google,2
"Ya masih oke lah,buat hp ram 3,biasanya kalo pake data biasa biasa aja kagak ada tuh ngestuck2,ini gua kan pake wifi niatnya mau download yg lite tapi minusnya GK bisa liat foto di ditiktok,ditambah lagi KLO gua pake yg biasa trus pake wifi aja ngestuck nya itu lama bgt sampe 1mnt lebih lah ya",4,2025-03-01 17:07:07,Pengguna Google,194
sudah memakai aplikasi ini sudah lama kenapa kok gk bisa di buat bikin video ya fitur fitur nya juga GK ada seharusnya ada yg buat mencari efek dan banyak efek Tik tok yg lain nya . Kenapa di hp saya tidak ada fitur seperti itu ya padahal sudah di update tolong beri penjelasan dong !!,4,2025-04-05 22:23:04,Pengguna Google,5
"TikTok sangat menghibur dan kreatif! Banyak video menarik dan lucu yang bisa ditonton. Algoritma TikTok sangat bagus, selalu menampilkan video yang sesuai dengan minat saya. Fitur edit video di TikTok sangat mudah digunakan, cocok untuk pemula yang ingin membuat konten kreatif. TikTok menjadi wadah untuk menemukan tren terbaru dan musik-musik viral.",4,2025-03-23 16:01:11,Pengguna Google,9
"filter tiktok nya nge bug yang keliatan cuma layar hitam. gimana cara perbaiki nya? udh ganti akun tetep aja sama, cape bgt udh sebulan blum sembuh☹️☹️☹️",4,2025-04-10 14:59:38,Pengguna Google,1
"Baru saya dua hari mendownload tiktok tapi kok malah nggak bisa di download sama di buka aplikasi nya sih saya harap muhun di perbaiki lagi aplikasinya yah kenapa saya tidak bisa mendownload tiktok lagi sih ini pasti gara-gara eror nih aplikasinya jadi saya sarankan untuk tiktok muhun di perbaiki dong aplikasinya biar nggak eror lagi pliss banget! Dan juga kalo mau ke tempat video branda yang tulisannya ""penontonan"" itu ga bisa di buka, pliss aku sedih banget:(, tapi ya semngat terus kakak!! :D",4,2025-03-02 06:09:43,Pengguna Google,377
"bagusih cuman kadang saya sering terkeluar sendiri dari tiktok, dan saya juga cuman bisa masuk tiktok dalam sehari doang, dan cara satu²nya, ya harus di hapus kalau tidak gak bisa masuk tolong ya tiktok kenapa seperti itu. dan jugak saya capek harus hapus download biasa nya kalau dalam satu minggu itu bisa sampe 6-7kali",4,2025-03-12 05:36:41,Pengguna Google,43
"apk ini itu bagus bgt, cmn akhir-akhir ini tiktok ku gabisa dibuka samsek, katanya ada bug, harus nunggu smpe pengebangan apk perbaiki kesalahannya, terus di perbarui, katanya.. mslahnya disini.. akun ku puny streak sm kawan-kawan ku, pulihkan streak sendiri itu terbatas.. dan yap, intinya tiktok ku lagi ngebug dan ga bisa dibuka jadi tolong perbaikin bug itu. *edit: skarang dh bisa geys, aman.",4,2025-03-24 05:17:50,Pengguna Google,15
"Aplikasinya keren, lebih enjoy nonton video nya, tapi kenapa akhir² ini banyak banget iklannya ya, dan itu ngaruh setiap mau buka apl lain pasti iklan dari sini juga, kenapa yaa? Semoga bisa diperbaiki dan lebih baik kedepannya, thaknyou tiktok 🤩",4,2025-01-30 10:25:54,Pengguna Google,41
"Aplikasinya bagus, tapi...!! Kalau sudah 1 atau 2 bulan tiktoknya tidak bisa dibuka lagi, saat dibuka hanya ada logo Tik Tok dengan warna latar hitam, lama menunggu akhirnya saya hapus, dan harus download lagi...lagi...lagi. Tolong ya diperbaiki lagi. Makasih",4,2025-03-16 02:03:35,Pengguna Google,42
"kok tiktok ga lgsg respon banding sy? trs knp di tempat pengajuan masalah malah AI yg pegang? sy ngajuin masalah malah nyambungnya kmn². tolong respon banding saya, sy ga tau klo kiriman foto sy dianggep sensitif dr pihak tiktok, dan lgsg kena pelanggaran, tp pas sy ajuin banding malah ga direspon².",4,2025-04-06 20:51:42,Pengguna Google,1
"aplikasi yang bagus, tapi kenapa ya akhir' ini hp ku sering ngebug pas mau buka aplikasi tiktok, terus kalo mau buka apk tiktok selalu ngestuck di logo nya aja habis itu ngeleg, sering banget aku hapus tktok abis tu download ulang krna sering ngebug.",4,2025-02-13 15:14:07,Pengguna Google,37
"kenapa filter di tiktok itu ga muncul ya seperti aksesorisnya, atau riasannya, tolong dong untuk developer segera diperbaiki, soalnya ga nyaman banget sumpah",4,2025-04-13 11:46:14,Pengguna Google,0
"bagus sih keren aplikasi ini tapi sering ga bisa ke buka terus harus di hapus trs download ulang baru bisa login,tolong tiktok hapus bug itu😔🙏🏻",4,2025-04-14 17:24:41,Pengguna Google,0
"Haii tiktok, jujur tiktok bagus banget fiturnya bisa buat belanja kebutuhan dan bisa liat² video unik/menginspirasi, tapi disayangkan tiktok sering membuat hp saya ngeleg jadi saya suka bolak balik download hapus, malah sampe bikin ngeleg parah ke hp saya, padahal ram masih banyak loh, jadi males kalo bolak balik download tuh, padahal tiktok ini fiturnya bagus, segera diperbaiki ya, setelah saya telaah, ternyata banyak yg punya masalah seperti ini, TOLONG PERBAIKI PLEASE",4,2025-03-03 20:38:03,Pengguna Google,32
benci banget sama lagu aku yang salah muncul terus pas lagi rekam vt atau ambil foto sudah berbulan-bulan tidak hilang itu lagu dan udah memperbarui update tiktok beberapa kali masih aja lagu itu muncul setiap selesai rekam atau ambil foto. benci banget.,4,2025-03-22 09:12:11,Pengguna Google,11
lumayan apk nya tiktok memang bagus aku kasih bintang 4 karena vilternya gak terlalu bagus makanya aku kasih bintang 4 bisa tau cara dounload apk ff global beta bagus bagus setelah itu aku happy,4,2025-04-13 19:50:20,Pengguna Google,0
"aplikasi nya bagus tapi kadang suka ngelag padahal wifi nya ada, dan kadang kadang juga kalau saya pencet aplikasi nya suka gak bisa kebuka cuma ada gambar nya jadi harus uninstall lalu di download lagi itu saja yg ingin saya katakan sekian terimakasih",4,2025-03-11 16:13:53,Pengguna Google,13
"Apk nya sih bagus tapi knpa ko pas buka aknya ngestak di logo tiktok mana lama bangat lagi dan setelah ditunggu malam keluar yang lebih parah lagi masa bisa""nya langsung buat hp jadi mati dan muat ulang, saya jadi bingung ini yang bermasah apknya apa hp saya sih, terus pas saya mau update malah ada pemberitahuan di bawah apknya ""maaf mungkin apk ini tidak dapat beroperasi di perangkat abda "" masa gitu.",4,2025-03-14 13:12:24,Pengguna Google,23
Tiktok kenapa bug Mulu susah login.samapai terkadang kita nunggu lama cuman stak di logo aja. Dan kalu mau bukak tiktok kenapa harus uninstall lagi dan download lagi baru bisa. Cobak di perbaiki lagi bugnya.,4,2025-01-27 01:03:49,Pengguna Google,29
"aplikasinya bagus cuman? kaya kalo masuk tuh suka lama loading ya udah sejam nunggu baru bisa,tolong diperbaiki sedikit yaa🙏,tapi aku tetep suka kok sama apknya mines nya cuman di loading yng lama aja si😺",4,2025-03-21 18:26:13,Pengguna Google,5
aplikasinya bagus kalo lagi ga ada kerjaan dan bosen bisa nonton apa aja di sini tapi beberapa fitur di aplikasi tidak muncul di hp saya dan kalo soal ngeleg atau ngebug itu tergantung hp,4,2025-04-08 07:23:06,Pengguna Google,1
"aplikasi nya suka ngebug trus ngeleg padahal sebelum buka tiktok Masi biasa aja pas Uda buka tiktok langsung tiba' ngeleg tapi ya lumayan lah , tapi dlu aplikasi nya g suka ngeleg skrng malah sering ngeleg mohon di benarkan lagii trimakasi",4,2025-04-12 15:58:05,Pengguna Google,0
aplikasi yang sangat bagus tapi sayang kalau mau buka aplikasi nya gak terkadang bisa terkadang gak bisa tolong developer di perbaiki lagi bug nya plisss,4,2025-03-28 10:07:24,Pengguna Google,1
"saya suka dengan aplikasi ini banyak yang bisa di tonton dan juga bisa bikin efek di tiktok banyak bug yang saya tidak suka, bug yang saya tidak suka adalah keluar sendiri dan tidak masuk lagi palingan masuk lagi bisa nya beberapa menit.",4,2025-04-04 14:30:07,Pengguna Google,5
"bagus si, tapi knp ya stiap mau bikin video pake efek itu selalu tiba² ngestuck atau tiba² layarnya jadi hitam.",4,2025-03-23 21:58:48,Pengguna Google,2
"aplikasiny seruu klo videonya tepatt ajaa, btw akhir-akhir ini knp ya kalo lg nonton trs buka komentar layarny jdi hitam gitu? padahal sebelumnya biasaa-biasa aja, tolong diperbaikinnn :>",4,2025-04-04 19:16:56,Pengguna Google,1
bagus makin lama makin bagus update nya selain itu filternya juga canggih makin lama makin canggih misal kayak banjir dalam rumah 3D dan lain lain oh ya buat ahtutor makasih banget udah buat aplikasinya tapi sayang ada beberapa vidio yang menurut saya tidak pantas. Saya takut jika anak saya melakukan kekerasan atau pun yang membuat orang sakit hati. selain itu di sana juga ada vidio yang dilarang di lihat di umur 1-5 tapi the bast sih aplikasi nya namun di sisi baik di sana bisa belajar makasih.,4,2025-03-31 18:58:53,Pengguna Google,3
tiktok sangat bagus dan bisa menonton yg kita mau dan bisa membuat vidio yg memiliki akun tiktok aku sangat senang dengan tiktok karena akun tiktok ku sekarang masih bisa lancar sampai titik 2025 ini biasa nya aku buat akun tiktok aku menggunakan google beberapa bulan di blokir dan sekarang tidak waktu aku mencoba pakai no telepon kena pelanggaran tapi tidak apa apa yg penting sekarang aku bisa membuat vidio tredt yg sedang viral aku kasih penilaian untuk tiktok 9.8/10 karena bagus,4,2025-03-27 16:45:20,Pengguna Google,3
aplikasi nya bagus cuma masalahnya punya ku sering eror kadang kadang pas mau masuk ke aplikasi tik tok suka GK ada video nya cuma musik nya aja udah gitu aja makasih,4,2025-04-04 06:46:20,Pengguna Google,1
"Terlalu banyak bug nya selalu balik lagi ke awal, dan hp Aya padahal ram nya 6 tp sprti berat banget bukanya tolong apl nya di perbaiki lagi",4,2025-04-04 09:32:15,Pengguna Google,1
"aku coba download tiktok waktu awal beli hp, cuma waktu awal install tiktok efek velocity tuh bisa. aku pikir akun ku emang gabisa gitu kan. tapi aku coba login di hp IoS tuh velocity nya ada🤣. yg anehnya kok waktu awal2 bisa malah sekarang jadi gabisa. mungkin bisa di investigate kenapa gabisanya kaka admin🙏",4,2025-03-29 20:15:29,Pengguna Google,1
"tiktok tuh bagus y, mungkin hp ku aj yg lelet jadi asal buka tiktok agak ngelag , kalo mau nonton dan udah siap nonton harus hapus apk y jadi agak sulit y , apalagi ad akun , nah kalo ada akun itu 4-5 hari udah gk bisa di buka hp y dan kalo mau nonton harus instal apk y dan di hapus lagi biar gk ngelag",4,2025-04-05 22:06:12,Pengguna Google,1
"aplikasi ini emang bagus dan enak untuk dimainin,cuma kadang kalo bikin vidio selalu keluar sendiri,dan kalo buka aplikasi ini pasti selalu lagi,jadi ini memang bagus cuma ada kekurangannya sedikit yaitu lag dan keluar 🙏",4,2025-04-05 18:28:19,Pengguna Google,1
"aplikasi hiburan yg paling bagus, tapi tolong diperbaiki lagi bug nya, sering keluar sendiri tiap lagi asik nonton, dan sering lag apabila keluar lalu masuk lagi",4,2025-04-05 23:32:37,Pengguna Google,1
"bagus bagus aja sih tapi ngelag nya itu lohh, bisa nih lagi enak enak nonton eh tiba tiba keluar, dan bisa juga pas lagi scroll keluar lagi dari aplikasi,buka komen aja ngelag.",4,2025-04-11 06:01:40,Pengguna Google,1
"Tolong tiktok di perbaiki saya sering menonton di tiktok, kalau lagi asik""nya trus kembali masih ada suara nya+ngeleg+ada layar hitam ny aj!!!",4,2025-04-12 17:17:33,Pengguna Google,1
"karna biasa kalau kita ingin mendownload aplikasi, biasa gagal padahal memory masih aman tapi kenapa selalu gagal sampai berulang kali dicoba tetap gagal, kita harus menunggu sampai 48jam baru bisa itupun tidak pasti",4,2025-03-25 00:11:16,Pengguna Google,3
"tadinya ini aplikasi yg nyenengin bnget bagi aku,tapi ini knpa skrng malah pake iklan2 segala,jdi terganggu lihat vt2 yg lewat,jdi males bukanya,pdhal tdi nya ga ada pke ilkan2 knpa giliran buka malam ini Mlah ada iklan nya, please tiktok jngan pake iklan2 lah jdi terganggu aku",4,2025-04-05 21:36:45,Pengguna Google,2
"min ikut tanya kenapa di saat saya mau menarik hasil reward live itu tiba"" sinyalnya selalu lemah padahal sinyal saya bagus"" aja & susah buat narik hasil reward live saya tolong kasih penjelasnya min terimaksih 🙏",4,2025-03-26 02:53:12,Pengguna Google,2
"bagus sih apk nya cuman suka bug gajelas kayak gabisa di buka, stuck di logo terus kalo bisa juga tambahin fitur vn, saya kasih bintang 4 dlu",4,2025-03-30 12:17:13,Pengguna Google,2
aplikasi ini bagus cuman ya kenapa di hp saya GK bisa muncul efek² yang sering org gunakan udh di cari juga yang muncul lain tolong di perbaiki dong tiktok,4,2025-04-12 14:18:21,Pengguna Google,0
"Kenapa yah makin kesini kok tiktok suka ngeleg sendiri,padahal udah di update tapi masih suka tiba tiba kembali sendiri,, tolong dong perbaikan aplikasinya biar lebih nyaman terimakasih 🙏🏻",4,2025-04-02 19:06:22,Pengguna Google,1
"Fitur kamera tik tok knp filternya ga bisa yaa, malah kyak kamera hape biasa. padahal filternya on lho. Udah bbrp x saya uninstall dan install lagi tetep aja ga berfungsi kameranya",4,2025-04-11 08:22:21,Pengguna Google,1
aplikasi yang aku suka buat cari hiburan sayang sekarang sudah setahunan ini tiktok makin berat bug tolong perbaiki sinyal internet sering macet bug pokok namah kitu bae lah,4,2025-03-24 11:46:32,Pengguna Google,3
"Tolong tiktok untuk memberikan fitur tambahan di tiktok versi mobile, yaitu fitur penjadwalan content. supaya content creator lebih mudah untuk menjadwalkan content yg sudah tersimpan di draft.",4,2025-03-29 13:09:06,Pengguna Google,2
"aplikasi nya bagus tapi kenapa di gua gak bisa live padahal udah 418 followers tapi gak bisa juga seharuss nya kan bisaa harus nya di abdet,jadi gua kasi bintang 4 dulu yaa kalau udah bisa nanti gua kasi bintang 5",4,2025-04-01 13:51:39,Pengguna Google,2
aplikasi sangat bagus tetapi ada masalah kecil di aplikasi atau emg HP saya soalnya video nya geraknya lambat jadi saya agak sedikit terganggu,4,2025-04-03 17:37:47,Pengguna Google,1
kok di aku kecepatan nya gk smost kok yg lain smost ihhh sebel deh padahal udh update loh kalo tiktok update masa aku gk bisa bikin trend veloncity aku kn mau kecepatan ny smost jadi ini pilih kasih gitu padahal aku setiap update selalu exsayted lohh tolongg benerin dongg pliss aku kan mau bikin trendd,4,2025-04-10 12:08:57,Pengguna Google,1
"boleh lah ya aplikasi ini bagus banget cuman pas lagi mau lihat tiktok muternya lama banget jadi kayak menguji kesabaran saya,tapi saya suka dengan semuanya",4,2025-04-11 07:09:42,Pengguna Google,2
ini aplikasi sangat seru untuk di mainkan apalagi pas di mainkan pas lagi bosan tapi mohon di perbaiki di sini banyak bug saya sudah comen tapi tidak ada tulisan nya dan satu lagi tolong kalau saya memposting video tolong pencarian nya jangan sus saya memposting video pencarian nya cewek berduaan buka bukaan,4,2025-03-22 15:01:45,Pengguna Google,10
"sering ada bug kalau ada titik biru di samping tiktok itu kadang suka ngefreez, kalau dibuka gak bisa, tapi aplikasi tiktok udah bagus sih, tapi tolong dibenerin ya bugnya😞",4,2025-03-24 04:41:21,Pengguna Google,8
